sha256_hash,img_path,is_radical,radical_prob,reason
54a0f711c60743cae78cd2c99bc3af32237152d5590c0c1043a555d6d1f4e106,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/54a0f711c60743cae78cd2c99bc3af32237152d5590c0c1043a555d6d1f4e106.gz,radical,0.85,"The image contains several indicators of radical content. The text mentions a significant number of new COVID-19 cases and deaths, which can be used to spread fear and misinformation. The map shows the global spread of the virus, which can be used to amplify panic and radicalize views on public health measures. The source of the information is also questionable, as BNO News is not a widely recognized or trusted news outlet."
cc1cee8c73f62c4baabf123ca23fe5d4a304ae9c6d18233dedf775bb5e9b3b0f,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/cc1cee8c73f62c4baabf123ca23fe5d4a304ae9c6d18233dedf775bb5e9b3b0f.gz,radical,0.95,"The image contains a statement that promotes extremist ideologies and violent means to achieve political goals. The text 'NOT EVEN WE KNOW PEACE' combined with '300.02% MAD' and the violent, chaotic imagery suggests a radical and extremist message. The use of military figures and the intense, aggressive visual style further indicate a radical stance."
b51243a2e51c6e68db408fb4101da32e6cb657c7249f51cbd1ba9261a227ae22,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/b51243a2e51c6e68db408fb4101da32e6cb657c7249f51cbd1ba9261a227ae22.gz,error,0.0,Failed to load image
3f0aea681261527757b7cc8fcb40401f99a74aad8ec9d7088dccf551d8e0b608,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/3f0aea681261527757b7cc8fcb40401f99a74aad8ec9d7088dccf551d8e0b608.gz,error,0.0,Failed to load image
eaa8617c74509e620ede3884e9a2d5175839c3013792d51a2b7945da5c5a4f0a,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/eaa8617c74509e620ede3884e9a2d5175839c3013792d51a2b7945da5c5a4f0a.gz,error,0.0,Failed to load image
9837edee65c5302328dbbe6e6cb848292a1b284d05e348467043c22e28805ad8,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/9837edee65c5302328dbbe6e6cb848292a1b284d05e348467043c22e28805ad8.gz,error,0.0,Failed to load image
e3d7d5b28539db9e859f30fddf7cf3a63211b5edb70238d36a6787fa1bf1c4c3,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/e3d7d5b28539db9e859f30fddf7cf3a63211b5edb70238d36a6787fa1bf1c4c3.gz,error,0.0,Failed to load image
8be4f232fae9344df8a6f67c1aca1a9c24728abf9124266d240d6491787ece4a,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/8be4f232fae9344df8a6f67c1aca1a9c24728abf9124266d240d6491787ece4a.gz,non-radical,0.05,"The image depicts an orange folding knife with a sleek design. There is no text or imagery that promotes extremist ideologies, violence, or radical social or political views. The image is purely a product photograph."
781c9bef86eb994aa27da7b41d683d0b1f3e90ae0307c1e9e7505f1db87dba43,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/781c9bef86eb994aa27da7b41d683d0b1f3e90ae0307c1e9e7505f1db87dba43.gz,error,0.0,Failed to load image
21134e8ba8b1acc935bd11504e057c01a67320f7983d790062170eb98ed6af5c,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/21134e8ba8b1acc935bd11504e057c01a67320f7983d790062170eb98ed6af5c.gz,radical,0.95,"The image promotes stereotypes and misinformation related to COVID-19, suggesting that visiting mosques and synagogues, celebrating diversity, and using public transit are effective measures against the virus. This content is misleading and could incite prejudice and harmful behavior. The image also features logos of reputable organizations (CDC and WHO) to lend credibility to false information, which is a tactic often used in radical propaganda."
7a6e57bc16a7f0cebbd6ec794a375fe1e59d2651fd5d75dd872af1f1d6deb807,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/7a6e57bc16a7f0cebbd6ec794a375fe1e59d2651fd5d75dd872af1f1d6deb807.gz,radical,0.95,"The image contains highly offensive and derogatory language, specifically the use of racial slurs. This type of content is extremely radical and promotes hate speech, which is a form of extremism."
a0ebc73b0f15d4ab966201649a991e040582c5906a19c88d3e88688aec2651c3,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/a0ebc73b0f15d4ab966201649a991e040582c5906a19c88d3e88688aec2651c3.gz,error,0.0,Failed to load image
6ea6c2e4f426f8deab3571647426a726f937e57a804071e7ee7dbbba798ea399,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/6ea6c2e4f426f8deab3571647426a726f937e57a804071e7ee7dbbba798ea399.gz,error,0.0,Failed to load image
5a2519cd9dae7efa328f2b20e79c36d802c812f415f1029758599270d6322962,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/5a2519cd9dae7efa328f2b20e79c36d802c812f415f1029758599270d6322962.gz,error,0.0,Failed to load image
5ddff8cbcaf6878b30d639b973824efa1582e04a3a37b650513b5c977af4778b,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/5ddff8cbcaf6878b30d639b973824efa1582e04a3a37b650513b5c977af4778b.gz,error,0.0,Failed to load image
58711556f34c1654573d24e825acb75b566a6ff38deefad4e7134314e81d452e,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/58711556f34c1654573d24e825acb75b566a6ff38deefad4e7134314e81d452e.gz,radical,0.95,"The image shows the entrance to a concentration camp with the text 'Arbeit Macht Frei,' which is a well-known symbol of the Holocaust. The man in the foreground is smiling, which is highly inappropriate and disrespectful given the context. This image appears to be making light of a genocidal event, which is a form of extremism and radical content."
908111fd76ac6ac88e1a2f415a948177c9b62c94686e7d493a07042fa4bc638e,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/908111fd76ac6ac88e1a2f415a948177c9b62c94686e7d493a07042fa4bc638e.gz,error,0.0,Failed to load image
963828c9093bd41db74a47c422224f67102b50e7cb9607002bfd3d6fa7b6e3cb,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/963828c9093bd41db74a47c422224f67102b50e7cb9607002bfd3d6fa7b6e3cb.gz,non-radical,0.05,"The image depicts Winnie the Pooh in a contemplative pose. There is no text or content that promotes radical ideas, extremism, or violence. The image is a simple, non-offensive cartoon character in a neutral setting."
23150c3f61c5030d0836013eacf723abbc9ba6ee54cab2ad1af3684e0cf832b8,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/23150c3f61c5030d0836013eacf723abbc9ba6ee54cab2ad1af3684e0cf832b8.gz,radical,0.95,"The image contains an animated character dressed in attire with Star of David symbols, which are associated with Judaism and Israel. The text 'HEY NEGEV... WATCHA DOIN'?!' is a reference to the Negev desert region in Israel. The character's attire and the text suggest a targeted reference to Israel and Jewish symbols, which can be seen as radical due to its potential to incite or mock specific groups. The use of animated characters in this context is a common tactic in memes to convey radical messages."
7e084254f7c9b241b96d1cdcf861f10cd7fc265e650c67267a9a107a508cea29,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/7e084254f7c9b241b96d1cdcf861f10cd7fc265e650c67267a9a107a508cea29.gz,radical,0.2,"The image shows the Israeli Health Minister Ya'akov Litzman diagnosed with coronavirus. While the content itself is not directly radical, the context of politics and health during a global pandemic can be sensitive and may be used to spread misinformation or radical ideologies. However, the image itself does not contain any explicit radical content."
1b382d38994977b17cdb4597716f00756ddb73eded9a5c26d6174064d8b9112d,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/1b382d38994977b17cdb4597716f00756ddb73eded9a5c26d6174064d8b9112d.gz,radical,0.95,"The image contains racial stereotypes and victim-blaming narratives, which are common in radical and extremist content. It also includes violent descriptions of criminal acts, which are often used to stir up racial tensions and promote radical ideologies. The text and visual elements together suggest a radical intent to incite racial hatred and violence."
592a4f61b62b0d99c868f49af02bf45b5aeaf2543763e3e0a6dc5048e9ab8eba,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/592a4f61b62b0d99c868f49af02bf45b5aeaf2543763e3e0a6dc5048e9ab8eba.gz,non-radical,0.1,"The image depicts an elderly man wearing a headscarf and a beard. There is no text or visual content that suggests extremist views, radical ideologies, or violent means. The image appears to be a simple portrait of an individual."
f4665902e796b10553bc76fa1157547309e469f59ddce425f3c521887205cd7d,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/f4665902e796b10553bc76fa1157547309e469f59ddce425f3c521887205cd7d.gz,error,0.0,Failed to load image
6e3ec6e0ac2e698ce9011dfe8a564e3d5c7767e42cd0b4d86551a261aaf71371,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/6e3ec6e0ac2e698ce9011dfe8a564e3d5c7767e42cd0b4d86551a261aaf71371.gz,error,0.0,Failed to load image
ad03774f278be5610be0e1df8f086512cfe384294d716988417b27fece9652a6,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/ad03774f278be5610be0e1df8f086512cfe384294d716988417b27fece9652a6.gz,error,0.0,Failed to load image
0ce06d4e4c8bba8cedbcc9f3373d4c72f42c84302a068805ff8965ca19e08dcd,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/0ce06d4e4c8bba8cedbcc9f3373d4c72f42c84302a068805ff8965ca19e08dcd.gz,error,0.0,Failed to load image
293d622ae4334bba1371dfb641018a1ebb02263f34e0d1841eac6cf485e2c883,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/293d622ae4334bba1371dfb641018a1ebb02263f34e0d1841eac6cf485e2c883.gz,error,0.0,Failed to load image
4267abecda80b592076c5ae7b14cda81b3537e61e033ba6a3a4affb0e0871fcc,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/4267abecda80b592076c5ae7b14cda81b3537e61e033ba6a3a4affb0e0871fcc.gz,error,0.0,Failed to load image
b05ea0b3750a23c74f518c0bdf3159a2b1eea5b41f93e29a4210bc3120daa3b6,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/b05ea0b3750a23c74f518c0bdf3159a2b1eea5b41f93e29a4210bc3120daa3b6.gz,error,0.0,Failed to load image
827dbdaa79a1a385712865ca72db45145f3a935c83a853101095b2289eecf163,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/827dbdaa79a1a385712865ca72db45145f3a935c83a853101095b2289eecf163.gz,radical,0.85,"The image depicts individuals engaging in a social setting while wearing gas masks, which is a common symbol associated with extremist or radical ideologies, particularly those related to environmental or anti-government sentiments. The presence of gas masks in a seemingly casual and social context suggests a radical stance, possibly against societal norms or government policies."
12ecf530629fc922930e9d985331dc8afbe6094595ee2af1c97b823b3fe25796,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/12ecf530629fc922930e9d985331dc8afbe6094595ee2af1c97b823b3fe25796.gz,radical,0.9,"The image depicts a vial labeled 'Succinylcholine Chloride Injection, USP'. Succinylcholine is a medication known to be used in executions, particularly in lethal injections. The presence of this item in an image, without additional context, can be associated with extremist or radical content, especially when considered alongside the other labeled images which contain radical themes."
698a1700780035e19931e7bd4bf421b71fa7bf506ac76e1a09d61f565f0ff489,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/698a1700780035e19931e7bd4bf421b71fa7bf506ac76e1a09d61f565f0ff489.gz,error,0.0,Failed to load image
2d704841ba328fdcb82c41d25af35f6bb0c22fa23cb4611f293f37f89cacf258,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/2d704841ba328fdcb82c41d25af35f6bb0c22fa23cb4611f293f37f89cacf258.gz,non-radical,0.1,"The image depicts an animated character wearing a t-shirt with the word 'gay' on it. The character appears to be in a store, possibly a convenience store, and is reacting with surprise. There is no text or content in the image that promotes radical ideas, extremism, or violent means. The image is light-hearted and does not contain any radical or extremist messages."
64c3544cb729c31838c40ba257ea68dce0c319925645a4f9c4a8dc14bd514d74,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/64c3544cb729c31838c40ba257ea68dce0c319925645a4f9c4a8dc14bd514d74.gz,error,0.0,Failed to load image
e915d237ad3e4a7e032ccf01e5b3233af77d37731fb9c684cdc92dd118f917a5,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/e915d237ad3e4a7e032ccf01e5b3233af77d37731fb9c684cdc92dd118f917a5.gz,radical,0.95,"The image contains a quote from Adolf Hitler, a historical figure associated with extreme and radical ideologies. The text discusses the domination of public opinion and the manipulation of the masses, which are themes associated with authoritarian and extremist views. The presence of Hitler's image and his quotes strongly indicate radical content."
c0a329161a7f759885a8cbb560144781f6a8a363296abbf4f057bccfe8f754bb,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/c0a329161a7f759885a8cbb560144781f6a8a363296abbf4f057bccfe8f754bb.gz,non-radical,0.0,The image provides a public health update regarding COVID-19 cases and deaths in the state of Michigan. It includes official information from government sources and does not contain any extremist or radical content. The content is factual and aimed at informing the public about the pandemic situation.
6837cbe4fbd80e084cccfef65aaed8ecc24b4819dcd63154a4f0ca08442d6927,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/6837cbe4fbd80e084cccfef65aaed8ecc24b4819dcd63154a4f0ca08442d6927.gz,error,0.0,Failed to load image
71cbea4aec484f0ec5df34b9379cdde7c2aaf5ec20a5f9205192a7037091bc23,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/71cbea4aec484f0ec5df34b9379cdde7c2aaf5ec20a5f9205192a7037091bc23.gz,error,0.0,Failed to load image
c3c18f17caa7839abcdb80480663084ee8f0451f039f2ef8534c9a9fd48ee17f,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/c3c18f17caa7839abcdb80480663084ee8f0451f039f2ef8534c9a9fd48ee17f.gz,non-radical,0.0,"The image contains news text about a baby who died from coronavirus. It does not contain any radical or extremist content, hate speech, or violent rhetoric. It is a straightforward news article with no extremist ideas about society or governance."
757b06d4e0681aedaf6ad5fe4bc2e3dd26592ceddb1c6b3dee2b282c3c064c27,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/757b06d4e0681aedaf6ad5fe4bc2e3dd26592ceddb1c6b3dee2b282c3c064c27.gz,error,0.0,Failed to load image
ea73567eaad74f6b985f68e75f9a8631b314131bfb62a46d06dfaa97137b6e05,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/ea73567eaad74f6b985f68e75f9a8631b314131bfb62a46d06dfaa97137b6e05.gz,error,0.0,Failed to load image
29e5039bec46713feaf1bdd2a2858120d6a30e6fb54016b93817513603e1c4f9,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/29e5039bec46713feaf1bdd2a2858120d6a30e6fb54016b93817513603e1c4f9.gz,non-radical,0.1,"The image displays the specifications of a smartphone, detailing its hardware and software features. There is no content related to extremism, radical ideologies, or violent means. The information is purely technical and does not promote any radical views or actions."
c8a82e67cf419af2d05b8bb80a65fd8c78f359b258448a9cda8a533b2a30bd2d,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/c8a82e67cf419af2d05b8bb80a65fd8c78f359b258448a9cda8a533b2a30bd2d.gz,error,0.0,Failed to load image
18a7787d613fee7439ef7843268ca68d7bb5b5884265c7841f70704f075fed5f,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/18a7787d613fee7439ef7843268ca68d7bb5b5884265c7841f70704f075fed5f.gz,error,0.0,Failed to load image
85b5d07863b0eabea7b98aacbe2c52a4002b86429564e65cd415fd7272619cd0,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/85b5d07863b0eabea7b98aacbe2c52a4002b86429564e65cd415fd7272619cd0.gz,error,0.0,Failed to load image
c8360df2731d3485777f4b9939634ce6a64b62e52d92df27f7933f34414eecf8,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/c8360df2731d3485777f4b9939634ce6a64b62e52d92df27f7933f34414eecf8.gz,error,0.0,Failed to load image
cd4101f193360de3827e2d7767b9543356a281ecea7954fa8af95b65a623fede,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/cd4101f193360de3827e2d7767b9543356a281ecea7954fa8af95b65a623fede.gz,error,0.0,Failed to load image
3196dd62d9535d9d7a4ecb84bbf29c8dc48b93031121eb3e9d388df967895be9,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/3196dd62d9535d9d7a4ecb84bbf29c8dc48b93031121eb3e9d388df967895be9.gz,error,0.0,Failed to load image
2eedec60549f67d0e1454bd7072b1a48fe733901cd2970c33950788b31ec5afa,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/2eedec60549f67d0e1454bd7072b1a48fe733901cd2970c33950788b31ec5afa.gz,error,0.0,Failed to load image
75665d4bad13b10cd542e426bbd800f936e63ccbbbe5f48b96c25ce10d9edb40,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/75665d4bad13b10cd542e426bbd800f936e63ccbbbe5f48b96c25ce10d9edb40.gz,error,0.0,Failed to load image
4a4acffa6032bc165b85dad606b0b101f46adcc68ee8ffa26e0d2e7ce9269f66,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/4a4acffa6032bc165b85dad606b0b101f46adcc68ee8ffa26e0d2e7ce9269f66.gz,error,0.0,Failed to load image
f4edbec2e6db4a532bd335d24f89a5877f3dfe0b849d4064b9f320ee4f87fadc,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/f4edbec2e6db4a532bd335d24f89a5877f3dfe0b849d4064b9f320ee4f87fadc.gz,error,0.0,Failed to load image
834ee450a5fde895b5b279adfba450ceb3494448e5a3ebcb3345f1afc19dedf9,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/834ee450a5fde895b5b279adfba450ceb3494448e5a3ebcb3345f1afc19dedf9.gz,error,0.0,Failed to load image
add0a65ab6f40911746bf6f0fad3b59a1c191e1ee8378a4a8ecbabe27fefa3b9,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/add0a65ab6f40911746bf6f0fad3b59a1c191e1ee8378a4a8ecbabe27fefa3b9.gz,error,0.0,Failed to load image
fbabaeb1458433a3b57b239bb1d17fe6c22dcc388853ce46d8429f09f62637c3,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/fbabaeb1458433a3b57b239bb1d17fe6c22dcc388853ce46d8429f09f62637c3.gz,error,0.0,Failed to load image
14026c4eef4a593b6c58bd76061a26f7c93fc109817e9d24d23210b818b7c5b7,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/14026c4eef4a593b6c58bd76061a26f7c93fc109817e9d24d23210b818b7c5b7.gz,radical,0.9,"The book cover prominently displays the word 'Androphilia,' which is often used in radical circles to reject the term 'gay' and promote a specific ideology around masculinity. The subtitle 'Rejecting the Gay Identity Reclaiming Masculinity' further suggests an extremist viewpoint that seeks to radically redefine societal norms and gender identities. The overall theme and language used are indicative of radical and extremist views."
972ddf0353c1baeb65e5537c3b774e89158a82d4ad54cd481e975392299f6dc9,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/972ddf0353c1baeb65e5537c3b774e89158a82d4ad54cd481e975392299f6dc9.gz,error,0.0,Failed to load image
a36dbeeab8b17d43db1a1da06d141172052dd277e8734bff2e89d6f6effaf613,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/a36dbeeab8b17d43db1a1da06d141172052dd277e8734bff2e89d6f6effaf613.gz,error,0.0,Failed to load image
cdd43de252f61178e21ec7fc7cda10dbffaec65d6e2e319f134d87ba85aef651,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/cdd43de252f61178e21ec7fc7cda10dbffaec65d6e2e319f134d87ba85aef651.gz,error,0.0,Failed to load image
104997bda693b864563f1ad3a5ea83498e399b6b839dfabc28ecc853d0aa80cc,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/104997bda693b864563f1ad3a5ea83498e399b6b839dfabc28ecc853d0aa80cc.gz,error,0.0,Failed to load image
0c0d1e4f9a0f9963de41d1f83d9f634f9bb5be9431918d25bc204c6eddcceb2c,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/0c0d1e4f9a0f9963de41d1f83d9f634f9bb5be9431918d25bc204c6eddcceb2c.gz,error,0.0,Failed to load image
0fc8650fdcf12d99667aeb8666224b289508a013ce47ca77a5ec8286dc2175a6,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/0fc8650fdcf12d99667aeb8666224b289508a013ce47ca77a5ec8286dc2175a6.gz,radical,0.95,"The image contains several elements that indicate radical content. The text discusses racial violence and targets specific racial groups, which is a form of extremism. The use of terms like 'White Victims OF Black Crime' and the detailed descriptions of violent incidents involving racial profiling are clear indicators of radical and extremist views. Additionally, the images of victims and attackers are used to reinforce a narrative of racial conflict, which is a common tactic in radical propaganda."
52a4928676849d7bc391802adb7161be22a662da96f420da5b92f1d6c57aea4a,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/52a4928676849d7bc391802adb7161be22a662da96f420da5b92f1d6c57aea4a.gz,error,0.0,Failed to load image
197dbe46039a119ac5078a6cef24bc5a779e98faea5257b20e8d3c1960a7babb,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/197dbe46039a119ac5078a6cef24bc5a779e98faea5257b20e8d3c1960a7babb.gz,error,0.0,Failed to load image
a9ea1f90e47178836b3cb2e44d432d4595408a7e85537ff1065566de0fa4394a,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/a9ea1f90e47178836b3cb2e44d432d4595408a7e85537ff1065566de0fa4394a.gz,error,0.0,Failed to load image
a73fb38051a9324f57f1ae90e17370fd924334fbd9e252b727fb0c31e86db162,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/a73fb38051a9324f57f1ae90e17370fd924334fbd9e252b727fb0c31e86db162.gz,error,0.0,Failed to load image
225dfed83edcf915092780912d547c62e703bd4d5963fada4821e86253a5b5d8,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/225dfed83edcf915092780912d547c62e703bd4d5963fada4821e86253a5b5d8.gz,error,0.0,Failed to load image
9d59c4a915528ed6115b5f083be7a478fe730a4ce5e5a7756d8d2030076affeb,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/9d59c4a915528ed6115b5f083be7a478fe730a4ce5e5a7756d8d2030076affeb.gz,radical,0.6,"The image shows a map with the spread of a virus (likely COVID-19) and a headline mentioning '2 health care workers in California test positive after contact with a previous case.' The content is related to a global health crisis and does not contain any radical or extremist ideas about society, governance, or the use of violent means. However, the context of a global health crisis and the mention of specific cases can be used to spread misinformation or fear, which can be radical in nature if presented with biased or extremist narratives."
5b0b7089e0458ae49ec4f3300f4abe5b23c2d7877879b8f7794de828ca512818,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/5b0b7089e0458ae49ec4f3300f4abe5b23c2d7877879b8f7794de828ca512818.gz,error,0.0,Failed to load image
d17793e868533350887de2f664c2e2e3ca9ec75d2a05badf35246bb9beabf43b,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/d17793e868533350887de2f664c2e2e3ca9ec75d2a05badf35246bb9beabf43b.gz,radical,0.95,"The image contains text and visual elements that promote racist and discriminatory views. It specifically targets and vilifies individuals based on their race, suggesting that crimes are committed by people of a particular race against another. This kind of content is radical as it incites racial hatred and division."
4b231ed6972c7c068c4a6eef806f855904bf24099305eda553f843f99047b85a,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/4b231ed6972c7c068c4a6eef806f855904bf24099305eda553f843f99047b85a.gz,non-radical,0.2,"The image contains a description of a game feature that was planned but ultimately scrapped due to its shocking nature. The content involves a character who would murder children live on the radio, which is clearly radical and disturbing. However, the text explicitly states that this feature was removed from the game, indicating that the content is not being promoted or endorsed. Therefore, despite the radical nature of the original planned feature, the final image and description do not present it as an active or endorsed part of the game, making it non-radical in the context provided."
72a7f3c46c6c9d089335763b18aa9c70e07abb8f77a0f56e00f85528aae4a478,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/72a7f3c46c6c9d089335763b18aa9c70e07abb8f77a0f56e00f85528aae4a478.gz,error,0.0,Failed to load image
014422b3fdf6a39465444186e0f10adbc1183c41d24a36e6201d9dd8d06f2e45,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/014422b3fdf6a39465444186e0f10adbc1183c41d24a36e6201d9dd8d06f2e45.gz,radical,0.7,"The image contains technical and procedural information about the development and testing of software for military aircraft systems. While it does not explicitly promote extremist views or radical ideologies, the detailed and specialized nature of the content suggests it is intended for a niche audience with specific technical knowledge. The context of military software development and testing could be associated with radical or extremist groups that focus on technological advancement for military purposes."
478ee47996147ad0c45786183d24caaa5785f44934eb39726a90b84005f0fe5e,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/478ee47996147ad0c45786183d24caaa5785f44934eb39726a90b84005f0fe5e.gz,error,0.0,Failed to load image
99d38eb89fbd760b7de8ec5efff180d311a37bf17a3a8e2c0acc3c3b2952ab49,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/99d38eb89fbd760b7de8ec5efff180d311a37bf17a3a8e2c0acc3c3b2952ab49.gz,error,0.0,Failed to load image
53150f6217249be9d0f71dc7a1c405e19f0c68528b8d75d2010e785b033283cf,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/53150f6217249be9d0f71dc7a1c405e19f0c68528b8d75d2010e785b033283cf.gz,non-radical,0.1,"The image shows a table listing state staff members for Bernie Sanders' presidential campaign in 2020. It includes details such as names, states, positions, prior experience, and Twitter handles. This content is informational and related to political campaign staffing, which does not inherently promote radical or extremist views."
cb427b7d6e56fce103767ef90a1069cffc19a5b024448fe540beaa520de9749c,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/cb427b7d6e56fce103767ef90a1069cffc19a5b024448fe540beaa520de9749c.gz,non-radical,0.1,"The image shows two antique firearms, specifically revolvers, being held by a person. There is no text or content in the image that promotes extremist ideas, violence, or radical societal changes. The image is simply depicting historical or collectible firearms."
44091da0279ecbc2454bcd512fcf728181c208aee5d25d080642915f271a8c66,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/44091da0279ecbc2454bcd512fcf728181c208aee5d25d080642915f271a8c66.gz,radical,0.95,"The image contains several visual and textual elements that indicate radical content. The text 'YOU'RE NOT WHITE' suggests a racial theme, which is often associated with extremist ideologies. The surrounding characters appear to be stereotypical and derogatory representations of different ethnic groups, which is a form of racial discrimination. The overall tone and imagery are designed to provoke and incite hatred, which is a clear sign of radical extremism."
2b746e2e932d866efe74cad2f91a28180e7ceae6ad077a4db9077fbc1282922c,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/2b746e2e932d866efe74cad2f91a28180e7ceae6ad077a4db9077fbc1282922c.gz,radical,0.95,"The text in the image promotes anti-Semitic conspiracy theories and misinformation about the NAACP and the Black Civil Rights movement. It suggests that Jewish people have manipulated these movements for their own benefit, which is a common trope in anti-Semitic rhetoric. The text also references extremist literature and theories that aim to discredit and vilify Jewish involvement in social justice movements."
e17ec2acd842d6063017e6eb5315814e23aa5a968336caa6154f8dafbec03a47,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/e17ec2acd842d6063017e6eb5315814e23aa5a968336caa6154f8dafbec03a47.gz,error,0.0,Failed to load image
eedbd6fc3e9d17e39b3ed052b623a6993f7bd6280a0c27430c162c50dc14b28d,/home/xiang_fang1/Desktop/meme/icwsm2021-memes-images/output/images/eedbd6fc3e9d17e39b3ed052b623a6993f7bd6280a0c27430c162c50dc14b28d.gz,error,0.0,Failed to load image
